Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
1.0,0.6799999999999999,0.15,0.3,0.053,5.0,0.4,0.127,9.942,0.33999999999999997,0.39,0.09699999999999999
1.0,0.6799999999999999,0.29,0.56,0.11900000000000001,4.3,0.66,0.23,9.972,0.302,0.63,0.09300000000000001
1.0,0.72,0.115,0.3,0.068,5.6000000000000005,0.26,0.105,9.953999999999999,0.344,0.4,0.096
1.0,0.8,0.18,0.49,0.018000000000000002,6.1,0.1,0.145,9.942,0.323,0.48,0.1
1.0,0.5599999999999999,0.295,0.26,0.011000000000000001,3.5000000000000004,0.4,0.102,9.9154,0.34700000000000003,0.56,0.106
1.0,0.5599999999999999,0.18,0.3,0.102,2.8000000000000003,0.28,0.131,9.953999999999999,0.34900000000000003,0.42,0.10800000000000001
1.0,0.6799999999999999,0.26,0.26,0.02,1.9,0.235,0.072,9.9041,0.316,0.47,0.11800000000000001
1.0,0.71,0.31,0.25,0.11199999999999999,4.8,0.32,0.136,9.9663,0.314,0.4,0.095
1.0,0.65,0.5,0.22,0.040999999999999995,3.6000000000000005,0.35,0.131,9.902,0.32599999999999996,0.55,0.13
1.0,0.55,0.29,0.3,0.011000000000000001,2.1999999999999997,0.2,0.11,9.886899999999999,0.33399999999999996,0.38,0.128
1.0,0.71,0.26,0.32,0.162,4.3999999999999995,0.31,0.17,9.9644,0.317,0.37,0.11199999999999999
1.0,0.65,0.22,0.19,0.045,9.6,0.16,0.115,9.937000000000001,0.302,0.44,0.096
1.0,0.74,0.35,0.31,0.1795,6.2,0.42,0.187,10.001999999999999,0.327,0.64,0.091
1.0,0.8300000000000001,0.49,0.23,0.0665,3.4000000000000004,0.06,0.158,9.9344,0.305,0.48,0.11199999999999999
1.0,0.6599999999999999,0.52,0.44,0.122,4.8,0.54,0.245,9.975000000000001,0.32599999999999996,0.54,0.09300000000000001
1.0,0.6,0.18,0.31,0.013999999999999999,3.6000000000000005,0.14,0.075,9.9085,0.33399999999999996,0.58,0.111
1.0,0.64,0.105,0.29,0.011000000000000001,3.5000000000000004,0.44,0.14,9.9142,0.317,0.55,0.107
1.0,0.6799999999999999,0.28,0.43,0.076,3.0,0.3,0.11,9.9164,0.308,0.59,0.125
1.0,0.6,0.28,0.29,0.193,5.1,0.36,0.174,9.991100000000001,0.314,0.5,0.09
1.0,0.71,0.38,0.4,0.022000000000000002,4.2,0.54,0.201,9.9177,0.303,0.5,0.114
1.0,0.6900000000000001,0.26,0.29,0.042,4.3,0.33,0.114,9.902,0.316,0.31,0.125
1.0,0.74,0.18,0.24,0.013999999999999999,4.7,0.21,0.106,9.9383,0.352,0.64,0.105
1.0,0.7,0.25,0.32,0.09,4.6,0.56,0.245,9.955,0.325,0.5,0.10400000000000001
1.0,0.73,0.17,0.36,0.08199999999999999,2.8000000000000003,0.44,0.111,9.927200000000001,0.314,0.41,0.124
1.0,0.79,0.19,0.45,0.015,4.5,0.17,0.096,9.917,0.313,0.39,0.11
1.0,0.6799999999999999,0.3,0.26,0.203,3.7000000000000006,0.45,0.15,9.9727,0.304,0.38,0.12300000000000001
1.0,0.77,0.3,0.42,0.14300000000000002,4.5,0.45,0.213,9.991,0.318,0.63,0.092
1.0,0.6599999999999999,0.24,0.35,0.077,3.1,0.36,0.135,9.938,0.319,0.37,0.105
1.0,0.67,0.45,0.3,0.053,3.6000000000000005,0.27,0.165,9.9122,0.312,0.46,0.122
1.0,0.78,0.26,0.44,0.013000000000000001,3.7000000000000006,0.43,0.132,9.943999999999999,0.318,0.65,0.1
1.0,0.6,0.19,0.37,0.09699999999999999,3.2,0.17,0.05,9.932,0.308,0.66,0.12
1.0,0.5700000000000001,0.4,0.35,0.051,2.6,0.17,0.113,9.905199999999999,0.318,0.67,0.124
1.0,0.74,0.22,0.33,0.02,4.5,0.31,0.101,9.931,0.34199999999999997,0.55,0.114
1.0,0.73,0.22,0.26,0.015,4.0,0.32,0.172,9.9194,0.327,0.48,0.11199999999999999
1.0,0.82,0.35,0.4,0.063,3.9,0.35,0.162,9.936,0.315,0.34,0.11900000000000001
1.0,0.6900000000000001,0.19,0.49,0.066,3.6000000000000005,0.49,0.172,9.932,0.32,0.27,0.115
1.0,0.74,0.29,0.48,0.128,3.7000000000000006,0.615,0.182,9.9808,0.302,0.34,0.08800000000000001
1.0,0.71,0.44,0.37,0.027000000000000003,4.1000000000000005,0.35,0.128,9.896,0.307,0.43,0.135
1.0,0.67,0.16,0.32,0.125,3.5000000000000004,0.18,0.156,9.9666,0.288,0.36,0.09
1.0,0.6799999999999999,0.18,0.38,0.013999999999999999,3.8,0.35,0.111,9.918,0.33199999999999996,0.59,0.11199999999999999
1.0,0.77,0.12,0.32,0.013999999999999999,6.0,0.47,0.15,9.952,0.337,0.42,0.092
1.0,0.85,0.28,0.34,0.138,4.1000000000000005,0.32,0.161,9.981,0.313,0.4,0.099
1.0,0.8,0.27,0.24,0.012,4.3999999999999995,0.2,0.102,9.929,0.32799999999999996,0.42,0.109
1.0,0.6599999999999999,0.64,0.28,0.044000000000000004,3.2,0.19,0.078,9.9036,0.311,0.62,0.129
1.0,0.6799999999999999,0.2,0.28,0.126,4.8,0.54,0.136,9.9556,0.319,0.37,0.107
1.0,0.73,0.19,0.25,0.013999999999999999,5.1,0.41,0.107,9.9382,0.353,0.66,0.105
1.0,0.6599999999999999,0.19,0.43,0.109,4.5,0.53,0.154,9.9752,0.352,0.77,0.10400000000000001
1.0,0.64,0.18,0.74,0.11900000000000001,4.6,0.54,0.168,9.978,0.358,0.68,0.10099999999999999
1.0,0.52,0.24,0.45,0.038,2.7,0.21,0.128,9.92,0.355,0.49,0.11199999999999999
1.0,0.55,0.21,0.25,0.012,4.0,0.18,0.075,9.9006,0.331,0.56,0.113
1.0,0.55,0.16,0.31,0.012,2.6,0.31,0.068,9.898,0.333,0.44,0.116333333333
1.0,0.63,0.23,0.21,0.051,3.5000000000000004,0.29,0.142,9.942,0.33599999999999997,0.33,0.10099999999999999
1.0,0.72,0.23,0.19,0.13699999999999998,5.2,0.47,0.197,9.9865,0.312,0.53,0.09
1.0,0.5700000000000001,0.22,0.28,0.013000000000000001,2.7,0.26,0.101,9.8948,0.335,0.38,0.125
1.0,0.61,0.37,0.2,0.076,3.1,0.49,0.17,9.9558,0.322,0.48,0.095
1.0,0.64,0.595,0.14,0.052000000000000005,5.800000000000001,0.15,0.097,9.951,0.33799999999999997,0.36,0.09
1.0,0.6799999999999999,0.25,0.34,0.047,3.1,0.34,0.134,9.927,0.321,0.38,0.106
1.0,0.51,0.39,0.21,0.017,2.7,0.15,0.072,9.894,0.35,0.45,0.125
1.0,0.79,0.21,0.39,0.02,5.7,0.21,0.138,9.9176,0.305,0.52,0.109
1.0,0.7,0.3,0.51,0.136,5.0,0.4,0.168,9.976,0.307,0.52,0.096
1.0,0.6799999999999999,0.11,0.27,0.086,4.3999999999999995,0.45,0.104,9.9454,0.32,0.37,0.099
1.0,0.6799999999999999,0.32,0.28,0.048,3.4000000000000004,0.25,0.1,9.9026,0.308,0.47,0.124
1.0,0.6900000000000001,0.27,0.25,0.075,3.0,0.18,0.117,9.9116,0.309,0.38,0.13
1.0,0.6,0.28,0.27,0.155,3.6000000000000005,0.31,0.134,9.9408,0.319,0.44,0.13
1.0,0.63,0.2,0.24,0.017,5.2,0.36,0.135,9.9374,0.38,0.66,0.10800000000000001
1.0,0.71,0.18,0.49,0.013000000000000001,3.3000000000000003,0.12,0.072,9.9072,0.305,0.53,0.113
1.0,0.5599999999999999,0.42,0.34,0.024,2.1999999999999997,0.34,0.097,9.8915,0.322,0.38,0.128
1.0,0.6599999999999999,0.23,0.37,0.085,3.6000000000000005,0.46,0.153,9.9576,0.32,0.48,0.094
1.0,0.77,0.24,0.31,0.013000000000000001,4.7,0.33,0.106,9.93,0.322,0.55,0.10800000000000001
1.0,0.67,0.5,0.36,0.115,9.6,0.18,0.092,9.9642,0.311,0.49,0.096
1.0,0.86,0.26,0.41,0.022000000000000002,4.9,0.29,0.111,9.940999999999999,0.296,0.44,0.1
1.0,0.6799999999999999,0.21,0.36,0.18100000000000002,4.6,0.32,0.133,10.0,0.327,0.48,0.08800000000000001
1.0,0.74,0.36,0.23,0.019,1.7000000000000002,0.31,0.069,9.892,0.29300000000000004,0.36,0.125
1.0,0.6799999999999999,0.11,0.27,0.086,4.3999999999999995,0.45,0.104,9.9454,0.32,0.37,0.099
1.0,0.5599999999999999,0.35,0.37,0.01,3.8,0.06,0.072,9.902,0.337,0.34,0.114
1.0,0.6799999999999999,0.31,0.3,0.08,2.8000000000000003,0.33,0.122,9.9164,0.313,0.63,0.126
1.0,0.67,0.3,0.35,0.013999999999999999,18.0,0.36,0.16,9.937000000000001,0.311,0.54,0.094
1.0,0.72,0.58,0.27,0.057999999999999996,3.2,0.4,0.118,9.9088,0.317,0.53,0.13
1.0,0.6900000000000001,0.29,0.3,0.08199999999999999,2.6,0.35,0.112,9.9144,0.3,0.37,0.12300000000000001
1.0,0.77,0.18,0.35,0.057999999999999996,5.5,0.25,0.144,9.9576,0.324,0.54,0.102
1.0,0.71,0.33,0.18,0.063,9.4,0.27,0.166,9.9474,0.29,0.49,0.095
1.0,0.75,0.22,0.32,0.024,4.5,0.29,0.1,9.913499999999999,0.308,0.6,0.113
1.0,0.77,0.27,0.34,0.018000000000000002,2.8000000000000003,0.26,0.168,9.911,0.29900000000000004,0.48,0.121
1.0,0.7,0.21,0.28,0.086,4.5,0.37,0.221,9.953999999999999,0.325,0.54,0.10400000000000001
1.0,0.74,0.24,0.36,0.02,3.1,0.27,0.139,9.9055,0.32799999999999996,0.48,0.125
1.0,0.53,0.76,0.03,0.027000000000000003,4.3,0.27,0.093,9.932,0.33399999999999996,0.38,0.092
1.0,0.5900000000000001,0.13,0.28,0.019,5.0,0.2,0.078,9.918,0.343,0.64,0.10800000000000001
1.0,0.74,0.16,0.3,0.13699999999999998,5.6000000000000005,0.33,0.168,9.9825,0.29,0.44,0.087
1.0,0.61,0.22,0.46,0.018000000000000002,16.0,0.34,0.074,9.884,0.319,0.33,0.134
1.0,0.61,0.41,0.04,0.013000000000000001,3.6000000000000005,0.23,0.121,9.9228,0.324,0.61,0.099
1.0,0.7,0.3,0.28,0.022000000000000002,4.2,0.21,0.177,9.916599999999999,0.32,0.57,0.114
1.0,0.64,0.21,0.21,0.051,9.700000000000001,0.21,0.105,9.939,0.307,0.46,0.096
1.0,0.5700000000000001,0.22,0.22,0.16649999999999998,4.3999999999999995,0.39,0.11,9.9855,0.324,0.48,0.09
1.0,0.64,0.24,0.49,0.057999999999999996,5.3,0.25,0.12,9.942,0.301,0.98,0.105
1.0,0.67,0.27,0.69,0.012,17.6,0.36,0.106,9.928799999999999,0.296,0.43,0.092
1.0,0.76,0.31,0.49,0.134,6.2,0.5,0.191,9.989,0.322,0.53,0.09
1.0,0.6900000000000001,0.2,0.4,0.077,3.2,0.51,0.176,9.939,0.322,0.27,0.114
1.0,0.76,0.24,0.44,0.038,3.7000000000000006,0.49,0.146,9.911,0.306,0.37,0.11599999999999999
1.0,0.8400000000000001,0.23,0.49,0.078,3.5000000000000004,0.22,0.095,9.935,0.304,0.34,0.12
1.0,0.71,0.13,0.38,0.018000000000000002,4.6,0.14,0.114,9.925,0.33199999999999996,0.9,0.11699999999999999
1.0,0.64,0.32,0.26,0.079,5.0,0.53,0.18,9.9514,0.314,0.5,0.096
1.0,0.6799999999999999,0.18,0.35,0.054000000000000006,5.4,0.53,0.143,9.928700000000001,0.31,0.54,0.11
1.0,0.6799999999999999,0.22,0.3,0.136,5.5,0.5,0.18,9.984,0.344,0.39,0.098
1.0,0.7,0.25,0.33,0.021,2.1,0.17,0.076,9.9021,0.32599999999999996,0.45,0.12300000000000001
1.0,0.6,0.28,0.24,0.17800000000000002,4.7,0.42,0.111,9.9896,0.31,0.45,0.08900000000000001
1.0,0.74,0.32,0.55,0.166,5.6000000000000005,0.53,0.238,10.017,0.296,0.58,0.087
1.0,0.6599999999999999,0.31,0.38,0.1605,5.800000000000001,0.16,0.165,9.997,0.33799999999999997,0.6,0.092
1.0,0.6799999999999999,0.17,0.35,0.018000000000000002,4.0,0.29,0.084,9.8961,0.29100000000000004,0.57,0.12
1.0,0.64,0.44,0.26,0.02,5.4,0.2,0.18,9.952,0.358,0.57,0.1
1.0,0.73,0.24,0.43,0.02,2.1,0.2,0.069,9.9,0.308,0.56,0.122
1.0,0.63,0.22,0.57,0.013999999999999999,20.8,0.14,0.096,9.932,0.316,0.43,0.1
1.0,0.72,0.28,0.54,0.16699999999999998,4.5,0.54,0.2,9.99,0.308,0.49,0.095
1.0,0.78,0.31,0.4,0.016,2.7,0.2,0.087,9.911,0.315,0.48,0.11900000000000001
1.0,0.72,0.37,0.4,0.11599999999999999,3.2,0.34,0.214,9.963,0.31,0.51,0.098
1.0,0.72,0.26,0.74,0.136,5.0,0.56,0.162,9.98,0.303,0.44,0.08800000000000001
1.0,0.61,0.32,0.33,0.107,3.6000000000000005,0.27,0.098,9.9521,0.33399999999999996,0.52,0.102
1.0,0.72,0.2,0.28,0.016,2.8000000000000003,0.13,0.168,9.9203,0.317,1.06,0.115
1.0,0.8099999999999999,0.2,0.49,0.081,5.1,0.51,0.205,9.953999999999999,0.31,0.52,0.11
1.0,0.6900000000000001,0.39,0.22,0.043,3.0,0.1,0.102,9.93,0.3,0.87,0.11599999999999999
1.0,0.76,0.38,0.28,0.042,2.9000000000000004,0.07,0.112,9.906,0.3,0.41,0.126
1.0,0.9400000000000001,0.17,0.55,0.016,4.9,0.14,0.094,9.949,0.302,0.61,0.10300000000000001
1.0,0.74,0.25,0.49,0.011000000000000001,4.2,0.35,0.156,9.917,0.313,0.55,0.113
1.0,0.5700000000000001,0.37,0.3,0.011000000000000001,2.9000000000000004,0.24,0.088,9.8883,0.318,0.39,0.11699999999999999
1.0,0.5900000000000001,0.19,0.26,0.07400000000000001,3.4000000000000004,0.33,0.123,9.95,0.34900000000000003,0.42,0.10099999999999999
1.0,0.64,0.29,0.44,0.036000000000000004,19.7,0.75,0.183,9.942,0.301,0.38,0.091
1.0,0.71,0.37,0.67,0.105,4.5,0.49,0.155,9.975000000000001,0.316,0.44,0.087
1.0,0.6900000000000001,0.4,0.37,0.08900000000000001,5.3,0.36,0.148,9.96,0.316,0.5,0.09300000000000001
1.0,0.62,0.23,0.35,0.006999999999999999,5.1,0.24,0.111,9.916,0.337,0.43,0.11
1.0,0.76,0.27,0.25,0.139,5.0,0.45,0.199,9.984,0.33399999999999996,0.5,0.098
1.0,0.65,0.16,0.33,0.048,4.3,0.45,0.114,9.92,0.318,0.44,0.11199999999999999
1.0,0.61,0.17,0.42,0.151,3.3000000000000003,0.28,0.124,9.968399999999999,0.28700000000000003,0.47,0.095
1.0,0.67,0.34,0.31,0.16399999999999998,5.1,0.2,0.146,9.9834,0.306,0.54,0.091
1.0,0.85,0.25,0.31,0.027999999999999997,3.2,0.11,0.061,9.9189,0.306,0.44,0.115
1.0,0.71,0.21,0.27,0.086,5.6000000000000005,0.26,0.111,9.956,0.29500000000000004,0.52,0.095
1.0,0.74,0.25,0.37,0.135,6.0,0.52,0.192,9.975000000000001,0.3,0.44,0.091
1.0,0.58,0.12,0.21,0.013000000000000001,5.6000000000000005,0.35,0.121,9.908,0.33199999999999996,0.33,0.114
1.0,0.76,0.47,0.49,0.13,23.9,0.42,0.22,9.988,0.296,0.51,0.092
1.0,0.6900000000000001,0.25,0.24,0.036000000000000004,5.7,0.13,0.085,9.942,0.29900000000000004,0.48,0.095
1.0,0.65,0.29,0.42,0.106,4.2,0.66,0.202,9.9674,0.324,0.53,0.095
1.0,0.63,0.2,0.4,0.015,3.7000000000000006,0.35,0.107,9.917,0.346,0.5,0.114
1.0,0.6599999999999999,0.4,0.46,0.062,5.6000000000000005,0.42,0.241,9.968,0.35,0.6,0.099
1.0,0.65,0.21,0.37,0.025,4.8,0.7,0.138,9.917,0.333,0.75,0.114
1.0,0.6599999999999999,0.35,0.35,0.06,6.3,0.31,0.15,9.9537,0.31,0.47,0.094
1.0,0.6599999999999999,0.29,0.39,0.0675,3.1,0.22,0.098,9.913,0.315,0.8,0.129
1.0,0.75,0.34,0.24,0.0385,3.1,0.05,0.034,9.9098,0.301,0.36,0.11800000000000001
1.0,0.64,0.26,0.21,0.08199999999999999,5.0,0.51,0.182,9.9542,0.323,0.48,0.095
1.0,0.6900000000000001,0.23,0.35,0.069,3.0,0.45,0.116,9.9244,0.27999999999999997,0.54,0.11
1.0,0.54,0.18,0.24,0.048,4.1000000000000005,0.3,0.113,9.9445,0.34199999999999997,0.4,0.094
1.0,0.7,0.14,0.32,0.09,3.9,0.54,0.141,9.956,0.322,0.43,0.094
1.0,0.6799999999999999,0.17,0.17,0.051,4.9,0.26,0.082,9.93,0.3,0.38,0.098
1.0,0.63,0.26,0.25,0.078,5.800000000000001,0.44,0.166,9.961,0.324,0.41,0.09
1.0,0.6799999999999999,0.23,0.33,0.019,4.7,0.2,0.101,9.914,0.31,0.46,0.111
1.0,0.82,0.61,0.45,0.054000000000000006,3.0,0.15,0.118,9.953999999999999,0.314,0.34,0.096
1.0,0.65,0.22,0.34,0.12,5.3,0.55,0.177,9.983,0.352,0.44,0.099
1.0,0.6799999999999999,0.475,0.33,0.0395,4.7,0.16,0.081,9.8988,0.323,0.53,0.134
1.0,0.71,0.22,0.32,0.16899999999999998,5.6000000000000005,0.49,0.158,9.998000000000001,0.337,0.38,0.096
1.0,0.53,0.36,0.27,0.063,2.8000000000000003,0.4,0.132,9.9186,0.337,0.4,0.11599999999999999
1.0,0.6799999999999999,0.29,0.22,0.034,3.5000000000000004,0.4,0.122,9.9024,0.309,0.47,0.12300000000000001
1.0,0.79,0.21,0.39,0.02,5.7,0.21,0.138,9.9176,0.305,0.52,0.109
1.0,0.6599999999999999,0.16,0.36,0.011000000000000001,3.1,0.27,0.093,9.8884,0.323,0.34,0.132
1.0,0.67,0.27,0.69,0.012,17.6,0.36,0.106,9.928799999999999,0.296,0.43,0.092
1.0,0.73,0.29,0.3,0.13,4.3,0.46,0.238,9.986,0.306,0.41,0.087
1.0,0.63,0.39,0.22,0.027999999999999997,4.8,0.53,0.173,9.9304,0.324,0.45,0.098
1.0,0.6599999999999999,0.23,0.24,0.039,4.5,0.36,0.138,9.922,0.315,0.64,0.113
1.0,0.6,0.29,0.21,0.013000000000000001,5.5,0.42,0.168,9.914,0.33199999999999996,0.43,0.111
1.0,0.61,0.24,0.27,0.098,6.2,0.33,0.152,9.966000000000001,0.331,0.47,0.095
1.0,0.5599999999999999,0.2,0.22,0.013000000000000001,4.9,0.25,0.155,9.929599999999999,0.374,0.43,0.1
1.0,0.6799999999999999,0.23,0.29,0.122,3.5000000000000004,0.38,0.236,9.976,0.335,0.52,0.098
1.0,0.73,0.22,0.4,0.1475,4.2,0.445,0.1295,9.998000000000001,0.33599999999999997,0.41,0.091
1.0,0.77,0.32,0.62,0.106,3.6000000000000005,0.56,0.153,9.978,0.313,0.44,0.08900000000000001
1.0,0.9400000000000001,0.16,0.3,0.013999999999999999,4.2,0.26,0.176,9.953999999999999,0.315,0.46,0.091
1.0,0.62,0.3,0.26,0.134,4.6,0.57,0.206,9.977500000000001,0.317,0.43,0.095
1.0,0.78,0.27,0.28,0.018000000000000002,5.0,0.21,0.127,9.934,0.315,0.44,0.099
1.0,0.77,0.27,0.49,0.018000000000000002,4.1000000000000005,0.23,0.086,9.914,0.316,0.42,0.125
1.0,0.76,0.48,0.37,0.012,3.4000000000000004,0.05,0.057,9.9256,0.305,0.54,0.10400000000000001
1.0,0.75,0.33,0.38,0.087,12.6,0.49,0.199,9.9711,0.298,0.57,0.094
1.0,0.85,0.16,0.35,0.016,3.9,0.24,0.147,9.935,0.296,0.36,0.1
1.0,0.79,0.345,0.51,0.153,4.7,0.54,0.171,9.987,0.309,0.51,0.091
1.0,0.65,0.24,0.36,0.022000000000000002,2.7,0.36,0.134,9.898,0.32799999999999996,0.36,0.125
1.0,0.6,0.28,0.24,0.17800000000000002,4.7,0.42,0.111,9.9896,0.31,0.45,0.08900000000000001
1.0,0.67,0.62,0.24,0.011000000000000001,3.9,0.06,0.062,9.934,0.341,0.32,0.10400000000000001
1.0,0.67,0.36,0.28,0.083,3.4000000000000004,0.29,0.081,9.9151,0.296,0.39,0.125
1.0,0.76,0.31,0.27,0.08800000000000001,2.1,0.57,0.156,9.9442,0.308,0.38,0.11
1.0,0.48,0.34,0.0,0.065,2.8000000000000003,0.33,0.163,9.939,0.33599999999999997,0.61,0.099
1.0,0.74,0.31,0.28,0.016,5.0,0.33,0.137,9.929,0.331,0.56,0.105
1.0,0.7,0.2,0.3,0.061,3.7000000000000006,0.31,0.12,9.939,0.324,0.51,0.10800000000000001
1.0,0.5700000000000001,0.18,0.22,0.042,4.2,0.25,0.111,9.94,0.335,0.39,0.094
1.0,0.72,0.29,0.18,0.08199999999999999,4.2,0.41,0.18,9.9644,0.316,0.49,0.091
1.0,0.6,0.26,0.42,0.052000000000000005,2.7,0.7,0.178,9.914,0.33999999999999997,0.4,0.12300000000000001
1.0,0.5700000000000001,0.12,0.26,0.055,3.4000000000000004,0.21,0.099,9.9324,0.309,0.57,0.099
1.0,0.82,0.2,0.36,0.081,3.5000000000000004,0.6,0.163,9.952,0.305,0.3,0.10300000000000001
1.0,0.5700000000000001,0.27,0.16,0.09,5.3,0.32,0.111,9.9474,0.33599999999999997,0.37,0.10400000000000001
1.0,0.65,0.115,0.29,0.0195,3.8,0.73,0.166,9.89,0.312,0.25,0.129
1.0,0.7,0.47,0.07,0.011000000000000001,3.5000000000000004,0.17,0.151,9.91,0.302,0.34,0.105
1.0,0.7,0.13,0.37,0.1285,4.2,0.36,0.105,9.9581,0.305,0.55,0.107
1.0,0.65,0.21,0.51,0.17600000000000002,4.5,0.34,0.125,9.9966,0.32,0.47,0.08800000000000001
1.0,0.74,0.3,0.22,0.0525,5.3,0.33,0.18,9.926,0.313,0.45,0.11599999999999999
1.0,0.67,0.24,0.46,0.022000000000000002,3.3000000000000003,0.19,0.111,9.9045,0.31,0.62,0.11900000000000001
1.0,0.64,0.23,0.32,0.019,3.8,0.4,0.118,9.907399999999999,0.33199999999999996,0.53,0.11800000000000001
1.0,0.6,0.24,0.27,0.019,4.8,0.4,0.17,9.938,0.364,0.54,0.1
1.0,0.64,0.29,0.24,0.032,3.7000000000000006,0.31,0.095,9.8942,0.29,0.66,0.126
1.0,0.65,0.28,0.34,0.046,5.4,0.22,0.13,9.9193,0.32,0.46,0.12
1.0,0.6599999999999999,0.26,0.38,0.065,17.0,0.68,0.201,9.956,0.319,0.38,0.094
1.0,0.8099999999999999,0.27,0.33,0.013000000000000001,4.5,0.26,0.1,9.9066,0.298,0.44,0.124
1.0,0.7,0.21,0.37,0.07200000000000001,4.2,0.36,0.167,9.958,0.32599999999999996,0.56,0.098
1.0,0.72,0.29,0.4,0.076,2.4,0.56,0.177,9.928,0.304,0.32,0.115
1.0,0.8800000000000001,0.34,0.33,0.09699999999999999,3.6000000000000005,0.46,0.172,9.966000000000001,0.308,0.4,0.102
1.0,0.58,0.27,0.27,0.12300000000000001,4.5,0.55,0.17,9.972,0.32799999999999996,0.42,0.09300000000000001
1.0,0.6799999999999999,0.32,0.39,0.096,2.6,0.34,0.124,9.9286,0.318,0.35,0.121
1.0,0.8400000000000001,0.57,0.44,0.107,5.1,0.46,0.195,9.981,0.315,0.51,0.10400000000000001
1.0,0.65,0.36,0.49,0.028999999999999998,3.0,0.16,0.094,9.902,0.31,0.49,0.121
1.0,0.8699999999999999,0.31,0.73,0.1435,4.3999999999999995,0.27,0.191,10.0013,0.296,0.88,0.087
1.0,0.63,0.26,0.24,0.07200000000000001,3.9,0.38,0.172,9.958,0.34900000000000003,0.64,0.09699999999999999
1.0,0.82,0.2,0.49,0.035,5.7,0.14,0.108,9.928,0.319,0.35,0.115
1.0,0.58,0.32,0.23,0.015,3.3000000000000003,0.39,0.121,9.887,0.296,0.35,0.12
1.0,0.6900000000000001,0.35,0.74,0.01,4.3999999999999995,0.18,0.132,9.92,0.313,0.55,0.102
1.0,0.86,0.31,0.3,0.009000000000000001,4.5,0.16,0.109,9.9249,0.29500000000000004,0.39,0.10099999999999999
1.0,0.58,0.26,0.3,0.026000000000000002,3.4000000000000004,0.75,0.129,9.902,0.32,0.38,0.115
1.0,0.6,0.32,0.12,0.059000000000000004,4.1000000000000005,0.34,0.19,9.943999999999999,0.316,0.72,0.1
1.0,0.58,0.32,0.31,0.027000000000000003,4.9,0.25,0.153,9.9067,0.344,0.73,0.122
1.0,0.86,0.23,0.25,0.113,3.1,0.13,0.096,9.9645,0.311,0.4,0.10800000000000001
1.0,0.64,0.43,0.32,0.013999999999999999,4.8,0.1,0.067,9.92,0.308,0.41,0.114
1.0,0.8099999999999999,0.28,0.34,0.013000000000000001,3.5000000000000004,0.11,0.126,9.9232,0.314,0.5,0.098
1.0,0.74,0.26,0.43,0.06,2.1999999999999997,0.22,0.125,9.928,0.313,0.55,0.115
1.0,0.6,0.16,0.3,0.067,4.3,0.43,0.153,9.951,0.363,0.46,0.106
1.0,0.6799999999999999,0.53,0.35,0.038,3.4000000000000004,0.26,0.109,9.906,0.32599999999999996,0.57,0.127
1.0,0.65,0.26,0.34,0.013999999999999999,4.0,0.25,0.184,9.9216,0.329,0.46,0.107
1.0,0.6599999999999999,0.25,0.39,0.014499999999999999,4.0,0.4,0.089,9.911,0.335,0.4,0.114
1.0,0.6799999999999999,0.21,0.4,0.063,3.2,0.4,0.121,9.9214,0.318,0.53,0.12
1.0,0.67,0.18,0.3,0.064,4.8,0.4,0.251,9.956,0.329,0.52,0.1
1.0,0.6900000000000001,0.33,0.62,0.075,3.8,0.46,0.132,9.9143,0.323,0.43,0.134
1.0,0.53,0.275,0.24,0.07400000000000001,3.8,0.28,0.114,9.9313,0.33799999999999997,0.51,0.11
1.0,0.6,0.59,0.0,0.008,3.7000000000000006,0.3,0.095,9.9032,0.31,0.4,0.109
1.0,0.6799999999999999,0.22,0.49,0.009000000000000001,5.2,0.26,0.128,9.91,0.325,0.35,0.114
1.0,0.62,0.2,0.32,0.027999999999999997,5.0,0.17,0.126,9.936,0.318,0.55,0.094
1.0,0.6900000000000001,0.26,0.29,0.042,4.3,0.33,0.114,9.902,0.316,0.31,0.125
1.0,0.7,0.15,0.3,0.133,4.9,0.46,0.12,9.9704,0.32,0.36,0.095
1.0,0.6799999999999999,0.21,0.74,0.012,4.7,0.25,0.111,9.916,0.313,0.41,0.107
1.0,0.65,0.18,0.34,0.016,4.0,0.43,0.148,9.911999999999999,0.33199999999999996,0.59,0.115
1.0,0.78,0.23,0.28,0.0475,4.2,0.45,0.166,9.928,0.296,0.4,0.115
1.0,0.6799999999999999,0.39,0.31,0.1435,4.3,0.28,0.162,9.988,0.317,0.54,0.091
1.0,0.67,0.42,0.46,0.09699999999999999,5.4,0.67,0.234,9.9848,0.323,0.5,0.09
1.0,0.65,0.36,0.32,0.011000000000000001,3.1,0.13,0.066,9.916,0.31,0.46,0.106
1.0,0.64,0.32,0.27,0.049,3.4000000000000004,0.18,0.122,9.916,0.33599999999999997,0.71,0.125
1.0,0.73,0.41,0.24,0.068,5.7,0.41,0.163,9.949,0.32,0.41,0.099
1.0,0.64,0.31,0.27,0.07400000000000001,4.9,0.48,0.169,9.9323,0.327,0.45,0.111
1.0,0.64,0.3,0.36,0.02,5.2,0.18,0.141,9.9273,0.33799999999999997,0.53,0.105
1.0,0.54,0.29,0.38,0.012,2.9000000000000004,0.31,0.132,9.8895,0.32799999999999996,0.36,0.124
